1. Kyu<br><br>tachi waza<br>shomen uchi<br>gokyo	<a href="https://www.youtube.com/watch/?v=GC2hnFXAhOY&t=27">Bodo Rödel Sensei</a><br><br><a href="https://www.youtube.com/watch/?v=x6yuTjlemVs&t=173">Christian Tissier Sensei</a><br><a href="https://www.youtube.com/watch/?v=nR0irbbgHyw&t=0">François Pichereau Sensei</a><br><a href="https://www.youtube.com/watch/?v=u8WD-0W-pP4&t=917">Karl Ruben Sensei</a><br>
1. Kyu<br><br>tachi waza<br>shomen uchi<br>koshi nage	<a href="https://www.youtube.com/watch/?v=GC2hnFXAhOY&t=44">Bodo Rödel Sensei</a><br><br><a href="https://www.youtube.com/watch/?v=Dmnxxf49cgE&t=0">François Pichereau Sensei</a><br>
1. Kyu<br><br>tachi waza<br>shomen uchi<br>kokyo nage	<a href="https://www.youtube.com/watch/?v=GC2hnFXAhOY&t=39">Bodo Rödel Sensei</a><br><br><a href="https://www.youtube.com/watch/?v=PL2EOtLgqe0&t=0">François Pichereau Sensei</a><br><a href="https://www.youtube.com/watch/?v=u8WD-0W-pP4&t=939">Karl Ruben Sensei</a><br>
1. Kyu<br><br>tachi waza<br>yokomen uchi<br>gokyo	<a href="https://www.youtube.com/watch/?v=GC2hnFXAhOY&t=54">Bodo Rödel Sensei</a><br><br><a href="https://www.youtube.com/watch/?v=uUjkWiaf3BI&t=575">Christian Tissier Sensei</a><br><a href="https://www.youtube.com/watch/?v=lwK2P2Qb0m4&t=0">François Pichereau Sensei</a><br><a href="https://www.youtube.com/watch/?v=u8WD-0W-pP4&t=1635">Karl Ruben Sensei</a><br>
1. Kyu<br><br>tachi waza<br>yokomen uchi<br>koshi nage	<a href="https://www.youtube.com/watch/?v=GC2hnFXAhOY&t=71">Bodo Rödel Sensei</a><br><br><a href="https://www.youtube.com/watch/?v=HElGR2k5uxI&t=0">François Pichereau Sensei</a><br>
1. Kyu<br><br>tachi waza<br>yokomen uchi<br>kokyu nage	<a href="https://www.youtube.com/watch/?v=GC2hnFXAhOY&t=67">Bodo Rödel Sensei</a><br><br><a href="https://www.youtube.com/watch/?v=LhWuYF16CIk&t=0">François Pichereau Sensei</a><br><a href="https://www.youtube.com/watch/?v=u8WD-0W-pP4&t=1660">Karl Ruben Sensei</a><br>
1. Kyu<br><br>tachi waza<br>chudan tsuki<br>ikkyo	<a href="https://www.youtube.com/watch/?v=GC2hnFXAhOY&t=203">Bodo Rödel Sensei</a><br><br><a href="https://www.youtube.com/watch/?v=x6yuTjlemVs&t=64">Christian Tissier Sensei</a><br><a href="https://www.youtube.com/watch/?v=IvjkTl_Iy48&t=0">François Pichereau Sensei</a><br><a href="https://www.youtube.com/watch/?v=u8WD-0W-pP4&t=1757">Karl Ruben Sensei</a><br>
1. Kyu<br><br>tachi waza<br>chudan tsuki<br>nikyo	<a href="https://www.youtube.com/watch/?v=GC2hnFXAhOY&t=223">Bodo Rödel Sensei</a><br><br><a href="https://www.youtube.com/watch/?v=NbNbueFTsw4&t=0">François Pichereau Sensei</a><br><a href="https://www.youtube.com/watch/?v=u8WD-0W-pP4&t=1814">Karl Ruben Sensei</a><br>
1. Kyu<br><br>tachi waza<br>chudan tsuki<br>sankyo	<a href="https://www.youtube.com/watch/?v=GC2hnFXAhOY&t=246">Bodo Rödel Sensei</a><br><br><a href="https://www.youtube.com/watch/?v=x6yuTjlemVs&t=120">Christian Tissier Sensei</a><br><a href="https://www.youtube.com/watch/?v=44lXrmJg_E4&t=0">François Pichereau Sensei</a><br><a href="https://www.youtube.com/watch/?v=u8WD-0W-pP4&t=1872">Karl Ruben Sensei</a><br>
1. Kyu<br><br>tachi waza<br>chudan tsuki<br>yonkyo	<a href="https://www.youtube.com/watch/?v=GC2hnFXAhOY&t=270">Bodo Rödel Sensei</a><br><br><a href="https://www.youtube.com/watch/?v=RERG4qHP5x8&t=0">François Pichereau Sensei</a><br><a href="https://www.youtube.com/watch/?v=u8WD-0W-pP4&t=1940">Karl Ruben Sensei</a><br>
1. Kyu<br><br>tachi waza<br>chudan tsuki<br>kote gaeshi	<a href="https://www.youtube.com/watch/?v=GC2hnFXAhOY&t=298">Bodo Rödel Sensei</a><br><br><a href="https://www.youtube.com/watch/?v=x6yuTjlemVs&t=193">Christian Tissier Sensei</a><br><a href="https://www.youtube.com/watch/?v=9B0FDMGLeiE&t=0">François Pichereau Sensei</a><br><a href="https://www.youtube.com/watch/?v=u8WD-0W-pP4&t=2017">Karl Ruben Sensei</a><br>
1. Kyu<br><br>tachi waza<br>chudan tsuki<br>irmi nage	<a href="https://www.youtube.com/watch/?v=GC2hnFXAhOY&t=290">Bodo Rödel Sensei</a><br><br><a href="https://www.youtube.com/watch/?v=uUjkWiaf3BI&t=758">Christian Tissier Sensei</a><br><a href="https://www.youtube.com/watch/?v=MErUNbthdHY&t=0">François Pichereau Sensei</a><br><a href="https://www.youtube.com/watch/?v=u8WD-0W-pP4&t=1998">Karl Ruben Sensei</a><br>
1. Kyu<br><br>tachi waza<br>chudan tsuki<br>uchi kaiten nage	<a href="https://www.youtube.com/watch/?v=GC2hnFXAhOY&t=316">Bodo Rödel Sensei</a><br><br><a href="https://www.youtube.com/watch/?v=vBahWH3pqTo&t=0">François Pichereau Sensei</a><br>
1. Kyu<br><br>tachi waza<br>chudan tsuki<br>soto kaiten nage	<a href="https://www.youtube.com/watch/?v=GC2hnFXAhOY&t=310">Bodo Rödel Sensei</a><br><br><a href="https://www.youtube.com/watch/?v=cWTrTEv0FgQ&t=0">François Pichereau Sensei</a><br>
1. Kyu<br><br>tachi waza<br>jodan tsuki<br>ikkyo	<a href="https://www.youtube.com/watch/?v=GC2hnFXAhOY&t=79">Bodo Rödel Sensei</a><br><br><a href="https://www.youtube.com/watch/?v=x6yuTjlemVs&t=47">Christian Tissier Sensei</a><br><a href="https://www.youtube.com/watch/?v=icXLgsg5row&t=0">François Pichereau Sensei</a><br><a href="https://www.youtube.com/watch/?v=u8WD-0W-pP4&t=1118">Karl Ruben Sensei</a><br>
1. Kyu<br><br>tachi waza<br>jodan tsuki<br>nikyo	<a href="https://www.youtube.com/watch/?v=GC2hnFXAhOY&t=98">Bodo Rödel Sensei</a><br><br><a href="https://www.youtube.com/watch/?v=YQv4dbSnSYI&t=0">François Pichereau Sensei</a><br><a href="https://www.youtube.com/watch/?v=u8WD-0W-pP4&t=1192">Karl Ruben Sensei</a><br>
1. Kyu<br><br>tachi waza<br>jodan tsuki<br>sankyo	<a href="https://www.youtube.com/watch/?v=GC2hnFXAhOY&t=123">Bodo Rödel Sensei</a><br><br><a href="https://www.youtube.com/watch/?v=FqGzgmjccac&t=0">François Pichereau Sensei</a><br><a href="https://www.youtube.com/watch/?v=u8WD-0W-pP4&t=1221">Karl Ruben Sensei</a><br>
1. Kyu<br><br>tachi waza<br>jodan tsuki<br>yonkyo	<a href="https://www.youtube.com/watch/?v=GC2hnFXAhOY&t=147">Bodo Rödel Sensei</a><br><br><a href="https://www.youtube.com/watch/?v=gYgHsv3jCQM&t=0">François Pichereau Sensei</a><br><a href="https://www.youtube.com/watch/?v=u8WD-0W-pP4&t=1290">Karl Ruben Sensei</a><br>
1. Kyu<br><br>tachi waza<br>jodan tsuki<br>hiji kime osae	<a href="https://www.youtube.com/watch/?v=GC2hnFXAhOY&t=183">Bodo Rödel Sensei</a><br><br><a href="https://www.youtube.com/watch/?v=uUjkWiaf3BI&t=864">Christian Tissier Sensei</a><br><a href="https://www.youtube.com/watch/?v=D9ZAEbZCdCE&t=0">François Pichereau Sensei</a><br>
1. Kyu<br><br>tachi waza<br>jodan tsuki<br>shiho nage	<a href="https://www.youtube.com/watch/?v=GC2hnFXAhOY&t=167">Bodo Rödel Sensei</a><br><br><a href="https://www.youtube.com/watch/?v=x6yuTjlemVs&t=243">Christian Tissier Sensei</a><br><a href="https://www.youtube.com/watch/?v=B_2KDjB8O44&t=0">François Pichereau Sensei</a><br>
1. Kyu<br><br>tachi waza<br>jodan tsuki<br>irimi nage	<a href="https://www.youtube.com/watch/?v=GC2hnFXAhOY&t=175">Bodo Rödel Sensei</a><br><br><a href="https://www.youtube.com/watch/?v=suYhRUdg3gQ&t=0">François Pichereau Sensei</a><br><a href="https://www.youtube.com/watch/?v=u8WD-0W-pP4&t=1360">Karl Ruben Sensei</a><br>
1. Kyu<br><br>ushiro waza<br>ushiro ryote dori<br>sokumen irimi nage	<a href="https://www.youtube.com/watch/?v=GC2hnFXAhOY&t=326">Bodo Rödel Sensei</a><br><br><a href="https://www.youtube.com/watch/?v=YdPfdG3z3h4&t=0">François Pichereau Sensei</a><br><a href="https://www.youtube.com/watch/?v=u8WD-0W-pP4&t=2156">Karl Ruben Sensei</a><br>
1. Kyu<br><br>ushiro waza<br>ushiro ryote dori<br>koshi nage	<a href="https://www.youtube.com/watch/?v=GC2hnFXAhOY&t=340">Bodo Rödel Sensei</a><br><br><a href="https://www.youtube.com/watch/?v=Hrx8EYUgV7w&t=0">François Pichereau Sensei</a><br><a href="https://www.youtube.com/watch/?v=u8WD-0W-pP4&t=2134">Karl Ruben Sensei</a><br>
1. Kyu<br><br>ushiro waza<br>ushiro ryote dori<br>juji garami	<a href="https://www.youtube.com/watch/?v=GC2hnFXAhOY&t=334">Bodo Rödel Sensei</a><br><br><a href="https://www.youtube.com/watch/?v=NZaHRJ0ij4E&t=0">François Pichereau Sensei</a><br><a href="https://www.youtube.com/watch/?v=u8WD-0W-pP4&t=2109">Karl Ruben Sensei</a><br>
1. Kyu<br><br>ushiro waza<br>ushiro ryo hiji dori<br>ikkyo	<a href="https://www.youtube.com/watch/?v=GC2hnFXAhOY&t=458">Bodo Rödel Sensei</a><br><br><a href="https://www.youtube.com/watch/?v=hT8DVcJCeGM&t=0">François Pichereau Sensei</a><br>
1. Kyu<br><br>ushiro waza<br>ushiro ryo hiji dori<br>kokyu nage	<a href="https://www.youtube.com/watch/?v=GC2hnFXAhOY&t=481">Bodo Rödel Sensei</a><br><br><a href="https://www.youtube.com/watch/?v=IOS2lCYihqY&t=0">François Pichereau Sensei</a><br>
1. Kyu<br><br>ushiro waza<br>ushiro ryo kata<br>ikkyo	<a href="https://www.youtube.com/watch/?v=GC2hnFXAhOY&t=351">Bodo Rödel Sensei</a><br><br><a href="https://www.youtube.com/watch/?v=uUjkWiaf3BI&t=76">Christian Tissier Sensei</a><br><a href="https://www.youtube.com/watch/?v=1AxrrJbjWYA&t=0">François Pichereau Sensei</a><br>
1. Kyu<br><br>ushiro waza<br>ushiro ryo kata<br>nikyo	<a href="https://www.youtube.com/watch/?v=GC2hnFXAhOY&t=377">Bodo Rödel Sensei</a><br><br><a href="https://www.youtube.com/watch/?v=uUjkWiaf3BI&t=205">Christian Tissier Sensei</a><br><a href="https://www.youtube.com/watch/?v=ra5PXm-Y9fk&t=0">François Pichereau Sensei</a><br>
1. Kyu<br><br>ushiro waza<br>ushiro ryo kata<br>sankyo	<a href="https://www.youtube.com/watch/?v=GC2hnFXAhOY&t=402">Bodo Rödel Sensei</a><br><br><a href="https://www.youtube.com/watch/?v=uUjkWiaf3BI&t=499">Christian Tissier Sensei</a><br><a href="https://www.youtube.com/watch/?v=aRVemLiiwkc&t=0">François Pichereau Sensei</a><br>
1. Kyu<br><br>ushiro waza<br>ushiro ryo kata<br>yonkyo	<a href="https://www.youtube.com/watch/?v=GC2hnFXAhOY&t=427">Bodo Rödel Sensei</a><br><br>
1. Kyu<br><br>ushiro waza<br>ushiro ryo kata dori<br>aiki otoshi	<a href="https://www.youtube.com/watch/?v=GC2hnFXAhOY&t=448">Bodo Rödel Sensei</a><br><br><a href="https://www.youtube.com/watch/?v=uUjkWiaf3BI&t=898">Christian Tissier Sensei</a><br><a href="https://www.youtube.com/watch/?v=kzIE0gJdPiU&t=0">François Pichereau Sensei</a><br>
1. Kyu<br><br>ushiro waza<br>ushiro eri dori<br>ikkyo	<a href="https://www.youtube.com/watch/?v=GC2hnFXAhOY&t=487">Bodo Rödel Sensei</a><br><br><a href="https://www.youtube.com/watch/?v=BLiJ7bLLqFk&t=0">François Pichereau Sensei</a><br>
1. Kyu<br><br>ushiro waza<br>ushiro eri dori<br>kote gaeshi	<a href="https://www.youtube.com/watch/?v=GC2hnFXAhOY&t=502">Bodo Rödel Sensei</a><br><br><a href="https://www.youtube.com/watch/?v=x6yuTjlemVs&t=212">Christian Tissier Sensei</a><br><a href="https://www.youtube.com/watch/?v=gp3ZwrZ-q_g&t=0">François Pichereau Sensei</a><br>
1. Kyu<br><br>ushiro waza<br>ushiro eri dori<br>shiho nage	<a href="https://www.youtube.com/watch/?v=GC2hnFXAhOY&t=513">Bodo Rödel Sensei</a><br><br><a href="https://www.youtube.com/watch/?v=x6yuTjlemVs&t=289">Christian Tissier Sensei</a><br><a href="https://www.youtube.com/watch/?v=UMYOuNIubKM&t=0">François Pichereau Sensei</a><br>
1. Kyu<br><br>ushiro waza<br>ushiro katate dori kubi shime<br>ikkyo	<a href="https://www.youtube.com/watch/?v=GC2hnFXAhOY&t=528">Bodo Rödel Sensei</a><br><br><a href="https://www.youtube.com/watch/?v=tx7XCx60Cj0&t=0">François Pichereau Sensei</a><br>
1. Kyu<br><br>ushiro waza<br>ushiro katate dori kubi shime<br>kote gaeshi	<a href="https://www.youtube.com/watch/?v=GC2hnFXAhOY&t=552">Bodo Rödel Sensei</a><br><br><a href="https://www.youtube.com/watch/?v=gp3ZwrZ-q_g&t=0">François Pichereau Sensei</a><br>
1. Kyu<br><br>ushiro waza<br>ushiro katate dori kubi shime<br>shiho nage	<a href="https://www.youtube.com/watch/?v=GC2hnFXAhOY&t=566">Bodo Rödel Sensei</a><br><br><a href="https://www.youtube.com/watch/?v=x6yuTjlemVs&t=315">Christian Tissier Sensei</a><br><a href="https://www.youtube.com/watch/?v=HiLBy7oPDIc&t=0">François Pichereau Sensei</a><br>
